seed,n_machines,n_jobs,epsilon,branching_rule,node_selection,rounding_rule,lower_bound,best_solution,runtime,depth,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
22,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,79,0.00474357604980469,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,79,0.00469779968261719,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,79,0.0317533016204834,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,79,0.0321881771087647,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,depth_first,best_matching,lin_relax,79,0.00483107566833496,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,79,0.00473475456237793,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,depth_first,best_matching,bin_search,79,0.0317313671112061,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,79,0.0316734313964844,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,breadth_first,best_matching,lin_relax,79,0.00492930412292481,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,79,0.00476741790771484,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,breadth_first,best_matching,bin_search,79,0.0334582328796387,0,2,True,2,79,0
22,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,79,0.0336894989013672,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,79,0.00522637367248535,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,79,0.00495290756225586,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,79,0.0334043502807617,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,79,0.0335814952850342,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,depth_first,best_matching,lin_relax,79,0.00510501861572266,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,79,0.00491595268249512,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,depth_first,best_matching,bin_search,79,0.0337522029876709,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,79,0.0334949493408203,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,breadth_first,best_matching,lin_relax,79,0.00506162643432617,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,79,0.00495982170104981,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,breadth_first,best_matching,bin_search,79,0.0333971977233887,0,2,True,2,79,0
22,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,79,0.0323514938354492,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,79,0.010683536529541,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,79,0.0107741355895996,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,79,0.0332465171813965,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,79,0.0330901145935059,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,depth_first,best_matching,lin_relax,79,0.0109260082244873,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,79,0.0106616020202637,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,depth_first,best_matching,bin_search,79,0.0313749313354492,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,79,0.0318593978881836,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,breadth_first,best_matching,lin_relax,79,0.0107312202453613,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,79,0.0107052326202393,2,4,True,2,79,0
22,2,5,0.01,max_min_proc,breadth_first,best_matching,bin_search,79,0.0331811904907227,0,2,True,2,79,0
22,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,79,0.0333743095397949,0,2,True,2,79,0
23,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,107,0.00543618202209473,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,107,0.00506114959716797,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,107,0.0361206531524658,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,107,0.0358922481536865,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,depth_first,best_matching,lin_relax,107,0.00524473190307617,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,107,0.00520634651184082,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,depth_first,best_matching,bin_search,107,0.0356972217559814,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,107,0.0360138416290283,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,breadth_first,best_matching,lin_relax,107,0.00507426261901856,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,107,0.00499343872070313,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,breadth_first,best_matching,bin_search,107,0.0356872081756592,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,107,0.0354039669036865,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,107,0.00505876541137695,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,107,0.00498008728027344,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,107,0.0342741012573242,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,107,0.0348622798919678,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,depth_first,best_matching,lin_relax,107,0.00484633445739746,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,107,0.00478291511535645,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,depth_first,best_matching,bin_search,107,0.0337743759155273,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,107,0.034048318862915,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,breadth_first,best_matching,lin_relax,107,0.00486016273498535,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,107,0.00480937957763672,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,breadth_first,best_matching,bin_search,107,0.0331916809082031,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,107,0.0349147319793701,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,107,0.00507950782775879,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,107,0.00492691993713379,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,107,0.034144401550293,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,107,0.0350883007049561,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,depth_first,best_matching,lin_relax,107,0.00487971305847168,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,107,0.00485873222351074,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,depth_first,best_matching,bin_search,107,0.0340549945831299,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,107,0.034109354019165,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,breadth_first,best_matching,lin_relax,107,0.00481963157653809,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,107,0.00477194786071777,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,breadth_first,best_matching,bin_search,107,0.0334031581878662,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,107,0.0335009098052979,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,107,0.00480461120605469,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,107,0.0047609806060791,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,107,0.0334765911102295,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,107,0.0335266590118408,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,depth_first,best_matching,lin_relax,107,0.00475931167602539,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,107,0.00475692749023438,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,depth_first,best_matching,bin_search,107,0.0338637828826904,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,107,0.0335311889648438,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,breadth_first,best_matching,lin_relax,107,0.0048065185546875,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,107,0.00475335121154785,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,breadth_first,best_matching,bin_search,107,0.0335047245025635,0,2,True,2,107,1.32811726310299E-16
23,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,107,0.0337374210357666,0,2,True,2,107,1.32811726310299E-16
24,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,72,0.00472044944763184,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,72,0.00459837913513184,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,72,0.0087120532989502,0,0,True,0,72,0
24,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,72,0.00869202613830566,0,0,True,0,72,0
24,2,5,0.5,max_min_proc,depth_first,best_matching,lin_relax,72,0.00459456443786621,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,72,0.00459170341491699,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,depth_first,best_matching,bin_search,72,0.0087122917175293,0,0,True,0,72,0
24,2,5,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,72,0.00875711441040039,0,0,True,0,72,0
24,2,5,0.5,max_min_proc,breadth_first,best_matching,lin_relax,72,0.00461030006408691,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,72,0.00460529327392578,0,2,True,2,72,0
24,2,5,0.5,max_min_proc,breadth_first,best_matching,bin_search,72,0.00868511199951172,0,0,True,0,72,0
24,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,72,0.00870585441589356,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,72,0.00476455688476563,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,72,0.00463223457336426,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,72,0.00878405570983887,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,72,0.00874185562133789,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,depth_first,best_matching,lin_relax,72,0.0046229362487793,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,72,0.00461435317993164,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,depth_first,best_matching,bin_search,72,0.00875520706176758,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,72,0.00877046585083008,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,breadth_first,best_matching,lin_relax,72,0.00466179847717285,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,72,0.00470829010009766,0,2,True,2,72,0
24,2,5,0.1,max_min_proc,breadth_first,best_matching,bin_search,72,0.00889039039611816,0,0,True,0,72,0
24,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,72,0.00890731811523438,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,72,0.00468850135803223,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,72,0.00471949577331543,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,72,0.0089104175567627,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,72,0.00928521156311035,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,depth_first,best_matching,lin_relax,72,0.0047452449798584,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,72,0.00466156005859375,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,depth_first,best_matching,bin_search,72,0.00934100151062012,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,72,0.00940155982971191,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,breadth_first,best_matching,lin_relax,72,0.00498819351196289,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,72,0.00499153137207031,0,2,True,2,72,0
24,2,5,0.05,max_min_proc,breadth_first,best_matching,bin_search,72,0.00950288772583008,0,0,True,0,72,0
24,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,72,0.00954532623291016,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,72,0.0112025737762451,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,72,0.0111472606658936,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,72,0.00930237770080566,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,72,0.00922703742980957,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,depth_first,best_matching,lin_relax,72,0.0112903118133545,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,72,0.0111496448516846,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,depth_first,best_matching,bin_search,72,0.00932431221008301,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,72,0.00924754142761231,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,breadth_first,best_matching,lin_relax,72,0.0112166404724121,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,72,0.011289119720459,2,4,True,2,72,0
24,2,5,0.01,max_min_proc,breadth_first,best_matching,bin_search,72,0.00926589965820313,0,0,True,0,72,0
24,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,72,0.00928235054016113,0,0,True,0,72,0
25,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,59,0.00537705421447754,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,59,0.00503826141357422,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,59,0.0294146537780762,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,59,0.0290706157684326,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,depth_first,best_matching,lin_relax,59,0.00506854057312012,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,59,0.00503110885620117,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,depth_first,best_matching,bin_search,59,0.0285248756408691,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,59,0.0278115272521973,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,breadth_first,best_matching,lin_relax,59,0.00487160682678223,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,59,0.004852294921875,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,breadth_first,best_matching,bin_search,59,0.0275721549987793,0,2,True,2,59,0
25,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,59,0.0272681713104248,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,59,0.00475335121154785,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,59,0.00475168228149414,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,59,0.0275449752807617,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,59,0.0281875133514404,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,depth_first,best_matching,lin_relax,59,0.00506114959716797,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,59,0.00490140914916992,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,depth_first,best_matching,bin_search,59,0.0290470123291016,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,59,0.0280299186706543,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,breadth_first,best_matching,lin_relax,59,0.00485467910766602,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,59,0.00475692749023438,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,breadth_first,best_matching,bin_search,59,0.0274200439453125,0,2,True,2,59,0
25,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,59,0.0275652408599854,0,2,True,2,59,0
25,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,59,0.0079803466796875,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,59,0.00794816017150879,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,59,0.043445348739624,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,59,0.0438945293426514,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,depth_first,best_matching,lin_relax,59,0.00817489624023438,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,59,0.0082240104675293,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,depth_first,best_matching,bin_search,59,0.0456886291503906,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,59,0.0457761287689209,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,breadth_first,best_matching,lin_relax,59,0.00826168060302734,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,59,0.00822043418884277,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,breadth_first,best_matching,bin_search,59,0.0456538200378418,1,3,True,2,59,0
25,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,59,0.045543909072876,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,59,0.0113229751586914,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,59,0.0112884044647217,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,59,0.0455574989318848,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,59,0.0456535816192627,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,depth_first,best_matching,lin_relax,59,0.0113861560821533,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,59,0.011282205581665,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,depth_first,best_matching,bin_search,59,0.0456514358520508,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,59,0.0454807281494141,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,breadth_first,best_matching,lin_relax,59,0.0112957954406738,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,59,0.011282205581665,2,4,True,2,59,0
25,2,5,0.01,max_min_proc,breadth_first,best_matching,bin_search,59,0.04573655128479,1,3,True,2,59,0
25,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,59,0.0455315113067627,1,3,True,2,59,0
26,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,154,0.00515079498291016,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,160,0.00506067276000977,0,2,True,2,147,0.08125
26,2,5,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,154,0.0339536666870117,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,160,0.033872127532959,0,2,True,2,147,0.08125
26,2,5,0.5,max_min_proc,depth_first,best_matching,lin_relax,154,0.00507473945617676,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,160,0.00503897666931152,0,2,True,2,147,0.08125
26,2,5,0.5,max_min_proc,depth_first,best_matching,bin_search,154,0.0339107513427734,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,160,0.0339202880859375,0,2,True,2,147,0.08125
26,2,5,0.5,max_min_proc,breadth_first,best_matching,lin_relax,154,0.0050806999206543,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,160,0.00503921508789063,0,2,True,2,147,0.08125
26,2,5,0.5,max_min_proc,breadth_first,best_matching,bin_search,154,0.0332427024841309,0,2,True,2,147,0.0454545454545455
26,2,5,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,160,0.0325894355773926,0,2,True,2,147,0.08125
26,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,147,0.0175776481628418,2,6,True,3,147,0
26,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,147,0.0171730518341064,2,6,True,5,147,0
26,2,5,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,147,0.0866270065307617,2,5,True,4,147,0
26,2,5,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,147,0.0877022743225098,2,5,True,5,147,0
26,2,5,0.1,max_min_proc,depth_first,best_matching,lin_relax,147,0.0185325145721436,2,6,True,3,147,0
26,2,5,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,147,0.0204682350158691,3,7,True,4,147,0
26,2,5,0.1,max_min_proc,depth_first,best_matching,bin_search,147,0.0857269763946533,2,5,True,3,147,0
26,2,5,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,147,0.098961353302002,3,6,True,4,147,0
26,2,5,0.1,max_min_proc,breadth_first,best_matching,lin_relax,147,0.0198252201080322,2,7,True,3,147,0
26,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,147,0.0194172859191895,2,7,True,7,147,0
26,2,5,0.1,max_min_proc,breadth_first,best_matching,bin_search,147,0.115631341934204,2,7,True,3,147,0
26,2,5,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,147,0.115819454193115,2,7,True,7,147,0
26,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,147,0.0200991630554199,2,7,True,3,147,0
26,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,147,0.0201764106750488,2,7,True,5,147,0
26,2,5,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,147,0.101328611373901,2,6,True,4,147,0
26,2,5,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,147,0.102501153945923,2,6,True,5,147,0
26,2,5,0.05,max_min_proc,depth_first,best_matching,lin_relax,147,0.0229935646057129,3,8,True,3,147,0
26,2,5,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,147,0.025738000869751,3,9,True,4,147,0
26,2,5,0.05,max_min_proc,depth_first,best_matching,bin_search,147,0.119640350341797,2,7,True,3,147,0
26,2,5,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,147,0.13236665725708,3,8,True,4,147,0
26,2,5,0.05,max_min_proc,breadth_first,best_matching,lin_relax,147,0.0205366611480713,2,7,True,3,147,0
26,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,147,0.0199229717254639,2,7,True,7,147,0
26,2,5,0.05,max_min_proc,breadth_first,best_matching,bin_search,147,0.117761850357056,2,7,True,3,147,0
26,2,5,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,147,0.119426012039185,2,7,True,7,147,0
26,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,147,0.0264952182769775,3,9,True,3,147,0
26,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,147,0.0259068012237549,3,9,True,5,147,0
26,2,5,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,147,0.117964506149292,2,7,True,4,147,0
26,2,5,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,147,0.119234323501587,2,7,True,5,147,0
26,2,5,0.01,max_min_proc,depth_first,best_matching,lin_relax,147,0.025437593460083,3,9,True,3,147,0
26,2,5,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,147,0.0280728340148926,3,10,True,4,147,0
26,2,5,0.01,max_min_proc,depth_first,best_matching,bin_search,147,0.11869478225708,2,7,True,3,147,0
26,2,5,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,147,0.131537914276123,3,8,True,4,147,0
26,2,5,0.01,max_min_proc,breadth_first,best_matching,lin_relax,147,0.0258588790893555,3,9,True,3,147,0
26,2,5,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,147,0.0297427177429199,3,10,True,7,147,0
26,2,5,0.01,max_min_proc,breadth_first,best_matching,bin_search,147,0.124713897705078,2,7,True,3,147,0
